BRISONr,Condition,tem_yield,peso_disponivel,n_traits_disponiveis,MI_Index_Local
BRISONr_114,2017__KAL__HN_WF_RF,TRUE,1,4,-0.2730244654385104
BRISONr_114,2017__KAL__LN_NF_RF,TRUE,1,4,-0.8992050796839216
BRISONr_114,2017__KIE__HN_NF_RF,TRUE,1,4,-0.3998962280240305
BRISONr_114,2017__KIE__HN_WF_RF,TRUE,1,4,-0.24654646336024688
BRISONr_114,2017__KIE__LN_NF_RF,TRUE,1,4,-0.07463490721226193
BRISONr_114,2017__QLB__HN_NF_RF,TRUE,1,4,0.22000614897347245
BRISONr_114,2017__QLB__HN_WF_RF,TRUE,1,4,0.1792261281859768
BRISONr_114,2017__QLB__LN_NF_RF,TRUE,1,4,-0.08501131517656946
BRISONr_115,2015__GGE__HN_NF_RF,TRUE,1,4,-0.06797328133658656
BRISONr_115,2015__GGE__HN_WF_RF,TRUE,1,4,-0.2716747904311044
BRISONr_115,2015__GGE__LN_NF_RF,TRUE,1,4,0.13305341742573365
BRISONr_115,2015__HAN__HN_NF_RF,TRUE,1,4,0.49226270023413105
BRISONr_115,2015__HAN__HN_WF_RF,TRUE,1,4,-0.08816266397453422
BRISONr_115,2015__HAN__LN_NF_RF,TRUE,1,4,0.14991577824283842
BRISONr_115,2015__KAL__HN_NF_RF,TRUE,0.9232988434688713,3,0.3237381809045465
BRISONr_115,2015__KAL__HN_WF_RF,TRUE,0.9232988434688713,3,0.14757901957785455
BRISONr_115,2015__KAL__LN_NF_RF,TRUE,0.9232988434688713,3,0.39957473800535004
BRISONr_115,2015__KIE__HN_NF_RF,TRUE,1,4,0.0437849132783478
BRISONr_115,2015__KIE__HN_WF_RF,TRUE,1,4,-0.041169636249772296
BRISONr_115,2015__KIE__LN_NF_RF,TRUE,1,4,-0.01746829937843069
BRISONr_115,2015__QLB__HN_NF_RF,TRUE,1,4,-0.02802993096642162
BRISONr_115,2015__QLB__HN_WF_RF,TRUE,1,4,0.18081082356885106
BRISONr_115,2015__QLB__LN_NF_RF,TRUE,1,4,0.46601709759382126
BRISONr_115,2016__GGE__HN_NF_RF,TRUE,1,4,0.6526980544341255
BRISONr_115,2016__GGE__HN_WF_RF,TRUE,1,4,0.2643572331006169
BRISONr_115,2016__GGE__LN_NF_RF,TRUE,1,4,0.28625735943780894
BRISONr_115,2016__HAN__HN_NF_RF,TRUE,1,4,0.12723375989718078
BRISONr_115,2016__HAN__HN_WF_RF,TRUE,1,4,0.33790540813631775
BRISONr_115,2016__HAN__LN_NF_RF,TRUE,1,4,0.6162286788516427
BRISONr_115,2016__KAL__HN_NF_RF,TRUE,1,4,-0.7976418576881341
BRISONr_115,2016__KAL__HN_WF_RF,TRUE,1,4,0.3053797654152338
BRISONr_115,2016__KAL__LN_NF_RF,TRUE,1,4,-0.5912828807477432
BRISONr_115,2016__KIE__HN_NF_RF,TRUE,1,4,0.02439183698778858
BRISONr_115,2016__KIE__HN_WF_RF,TRUE,1,4,0.12723215078021802
BRISONr_115,2016__KIE__LN_NF_RF,TRUE,1,4,0.2264726666721435
BRISONr_115,2016__QLB__HN_NF_RF,TRUE,1,4,0.7557714956540673
BRISONr_115,2016__QLB__HN_WF_RF,TRUE,1,4,0.15683068387022422
BRISONr_115,2016__QLB__LN_NF_RF,TRUE,1,4,0.8152528731217712
BRISONr_115,2017__GGE__HN_NF_RF,TRUE,1,4,-0.150000704839974
BRISONr_115,2017__GGE__HN_WF_RF,TRUE,1,4,-0.5365719022338707
BRISONr_115,2017__GGE__LN_NF_RF,TRUE,1,4,-0.14814452055806876
BRISONr_115,2017__HAN__HN_NF_RF,TRUE,1,4,0.211059319814112
BRISONr_115,2017__HAN__HN_WF_RF,TRUE,1,4,0.02019156734520421
BRISONr_115,2017__HAN__LN_NF_RF,TRUE,1,4,0.22008734499762864
BRISONr_115,2017__KAL__HN_NF_RF,TRUE,1,4,0.13107915122615568
BRISONr_115,2017__KAL__HN_WF_RF,TRUE,1,4,0.1988608304637829
BRISONr_115,2017__KAL__LN_NF_RF,TRUE,1,4,-0.32238535485277287
BRISONr_115,2017__KIE__HN_NF_RF,TRUE,1,4,0.11022925241695108
BRISONr_115,2017__KIE__HN_WF_RF,TRUE,1,4,-0.11579656972525061
BRISONr_115,2017__KIE__LN_NF_RF,TRUE,1,4,0.5231632354003198
BRISONr_115,2017__QLB__HN_NF_RF,TRUE,1,4,-0.1694526402183944
BRISONr_115,2017__QLB__HN_WF_RF,TRUE,1,4,-0.24939210666313671
BRISONr_115,2017__QLB__LN_NF_RF,TRUE,1,4,0.6108814896227411
BRISONr_116,2015__GGE__HN_NF_RF,TRUE,1,4,-0.12002487920197942
BRISONr_116,2015__GGE__HN_WF_RF,TRUE,1,4,0.2240686547550414
BRISONr_116,2015__GGE__LN_NF_RF,TRUE,1,4,0.23924833067677279
BRISONr_116,2015__HAN__HN_NF_RF,TRUE,1,4,0.4781368104750073
BRISONr_116,2015__HAN__HN_WF_RF,TRUE,1,4,0.255166063060526
BRISONr_116,2015__HAN__LN_NF_RF,TRUE,1,4,0.2264718095743555
BRISONr_116,2015__KAL__HN_NF_RF,TRUE,0.9232988434688713,3,0.21950215776079574
BRISONr_116,2015__KAL__HN_WF_RF,TRUE,0.9232988434688713,3,-0.37142294921371427
BRISONr_116,2015__KAL__LN_NF_RF,TRUE,0.9232988434688713,3,1.114137190997418
BRISONr_116,2015__KIE__HN_NF_RF,TRUE,1,4,0.1257796313124902
BRISONr_116,2015__KIE__HN_WF_RF,TRUE,1,4,0.2783754503028351
BRISONr_116,2015__KIE__LN_NF_RF,TRUE,1,4,0.5524943427307725
BRISONr_116,2015__QLB__HN_NF_RF,TRUE,1,4,0.4024840918570136
BRISONr_116,2015__QLB__HN_WF_RF,TRUE,1,4,0.404202775087364
BRISONr_116,2015__QLB__LN_NF_RF,TRUE,1,4,0.21303271772599053
BRISONr_116,2016__GGE__HN_NF_RF,TRUE,1,4,0.512859903592307
BRISONr_116,2016__GGE__HN_WF_RF,TRUE,1,4,0.6120123097660918
BRISONr_116,2016__GGE__LN_NF_RF,TRUE,1,4,-0.16559907610084573
BRISONr_116,2016__HAN__HN_NF_RF,TRUE,1,4,0.3638213647978893
BRISONr_116,2016__HAN__HN_WF_RF,TRUE,1,4,0.05903334742692301
BRISONr_116,2016__HAN__LN_NF_RF,TRUE,1,4,0.2309909017174413
BRISONr_116,2016__KAL__HN_NF_RF,TRUE,1,4,0.4582859874901892
BRISONr_116,2016__KAL__HN_WF_RF,TRUE,1,4,0.01148706855467895
BRISONr_116,2016__KAL__LN_NF_RF,TRUE,1,4,0.38651066794152816
BRISONr_116,2016__KIE__HN_NF_RF,TRUE,1,4,0.19049675578912534
BRISONr_116,2016__KIE__HN_WF_RF,TRUE,1,4,-0.3002716874790165
BRISONr_116,2016__KIE__LN_NF_RF,TRUE,1,4,-0.19187618639116868
BRISONr_116,2016__QLB__HN_NF_RF,TRUE,1,4,0.3999513500580974
BRISONr_116,2016__QLB__HN_WF_RF,TRUE,1,4,0.512976219738115
BRISONr_116,2016__QLB__LN_NF_RF,TRUE,1,4,0.19826317695568266
BRISONr_116,2017__GGE__HN_NF_RF,TRUE,1,4,0.3286055494837017
BRISONr_116,2017__GGE__HN_WF_RF,TRUE,1,4,-0.05741536947511218
BRISONr_116,2017__GGE__LN_NF_RF,TRUE,1,4,0.45737874788274635
BRISONr_116,2017__HAN__HN_NF_RF,TRUE,1,4,-0.16709438292143258
BRISONr_116,2017__HAN__HN_WF_RF,TRUE,1,4,0.3907791957888872
BRISONr_116,2017__HAN__LN_NF_RF,TRUE,1,4,0.1510953941587004
BRISONr_116,2017__KAL__HN_NF_RF,TRUE,1,4,0.7392096426471277
BRISONr_116,2017__KAL__HN_WF_RF,TRUE,1,4,0.2180258681915794
BRISONr_116,2017__KAL__LN_NF_RF,TRUE,1,4,0.18679169637602933
BRISONr_116,2017__KIE__HN_NF_RF,TRUE,1,4,-0.17709126310846834
BRISONr_116,2017__KIE__HN_WF_RF,TRUE,1,4,0.2775171255297946
BRISONr_116,2017__KIE__LN_NF_RF,TRUE,1,4,0.36518127548014645
BRISONr_116,2017__QLB__HN_NF_RF,TRUE,1,4,0.5329372380497085
BRISONr_116,2017__QLB__HN_WF_RF,TRUE,1,4,-0.19235053206462216
BRISONr_116,2017__QLB__LN_NF_RF,TRUE,1,4,0.3248132020795208
BRISONr_117,2015__GGE__HN_NF_RF,TRUE,1,4,-0.3655705388217122
BRISONr_117,2015__GGE__HN_WF_RF,TRUE,1,4,0.4175017039409342
BRISONr_117,2015__GGE__LN_NF_RF,TRUE,1,4,-0.2707058115221728
BRISONr_117,2015__HAN__HN_NF_RF,TRUE,1,4,-0.5646929749651123
BRISONr_117,2015__HAN__HN_WF_RF,TRUE,1,4,-0.4375765954626056
BRISONr_117,2015__HAN__LN_NF_RF,TRUE,1,4,-0.3683171596498645
BRISONr_117,2015__KAL__HN_NF_RF,TRUE,0.9232988434688713,3,-0.6340294317216221
BRISONr_117,2015__KAL__HN_WF_RF,TRUE,0.9232988434688713,3,0.2495661106649271
BRISONr_117,2015__KAL__LN_NF_RF,TRUE,0.9232988434688713,3,0.5292790191851771
BRISONr_117,2015__KIE__HN_NF_RF,TRUE,1,4,0.19350956853056622
BRISONr_117,2015__KIE__HN_WF_RF,TRUE,1,4,0.17564835273728163
BRISONr_117,2015__KIE__LN_NF_RF,TRUE,1,4,0.30804186839322495
BRISONr_117,2015__QLB__HN_NF_RF,TRUE,1,4,-0.11169665620257874
BRISONr_117,2015__QLB__HN_WF_RF,TRUE,1,4,0.028655372732136773
BRISONr_117,2015__QLB__LN_NF_RF,TRUE,1,4,-0.015015264671385808
BRISONr_117,2016__GGE__HN_NF_RF,TRUE,1,4,-0.555289785060009
BRISONr_117,2016__GGE__HN_WF_RF,TRUE,1,4,-0.15645779958449
BRISONr_117,2016__GGE__LN_NF_RF,TRUE,1,4,0.03983075509670322
BRISONr_117,2016__HAN__HN_NF_RF,TRUE,1,4,-0.23863538977231394
BRISONr_117,2016__HAN__HN_WF_RF,TRUE,1,4,0.25596783621241603
BRISONr_117,2016__HAN__LN_NF_RF,TRUE,1,4,-0.42525077284362883
BRISONr_117,2016__KAL__HN_NF_RF,TRUE,1,4,-0.7858411386853283
BRISONr_117,2016__KAL__HN_WF_RF,TRUE,1,4,-0.3389186992570374
BRISONr_117,2016__KAL__LN_NF_RF,TRUE,1,4,-0.2674897832285025
BRISONr_117,2016__KIE__HN_NF_RF,TRUE,1,4,-0.11792466106807326
BRISONr_117,2016__KIE__HN_WF_RF,TRUE,1,4,0.0998762834785672
BRISONr_117,2016__KIE__LN_NF_RF,TRUE,1,4,0.2806874184324612
BRISONr_117,2016__QLB__HN_NF_RF,TRUE,1,4,-0.1776963826244221
BRISONr_117,2016__QLB__HN_WF_RF,TRUE,1,4,-0.08421744250180485
BRISONr_117,2016__QLB__LN_NF_RF,TRUE,1,4,0.11208147351345035
BRISONr_117,2017__GGE__HN_NF_RF,TRUE,1,4,0.4142761186308357
BRISONr_117,2017__GGE__HN_WF_RF,TRUE,1,4,0.11300244613976812
BRISONr_117,2017__GGE__LN_NF_RF,TRUE,1,4,-0.03570605854863765
BRISONr_117,2017__HAN__HN_NF_RF,TRUE,1,4,-0.2741615741361284
BRISONr_117,2017__HAN__HN_WF_RF,TRUE,1,4,-0.0826329152410896
BRISONr_117,2017__HAN__LN_NF_RF,TRUE,1,4,0.24938291007205948
BRISONr_117,2017__KAL__HN_NF_RF,TRUE,1,4,0.13255847722990774
BRISONr_117,2017__KAL__HN_WF_RF,TRUE,1,4,0.13584077189071886
BRISONr_117,2017__KAL__LN_NF_RF,TRUE,1,4,-0.07198260127441378
BRISONr_117,2017__KIE__HN_NF_RF,TRUE,1,4,0.21993289092902302
BRISONr_117,2017__KIE__HN_WF_RF,TRUE,1,4,0.1500402617990643
BRISONr_117,2017__KIE__LN_NF_RF,TRUE,1,4,-0.42464742117328275
BRISONr_117,2017__QLB__HN_NF_RF,TRUE,1,4,0.029894570441062914
BRISONr_117,2017__QLB__HN_WF_RF,TRUE,1,4,0.1554023531405673
BRISONr_117,2017__QLB__LN_NF_RF,TRUE,1,4,0.13162938207102942
BRISONr_118,2015__GGE__HN_NF_RF,TRUE,1,4,0.1164003809592292
BRISONr_118,2015__GGE__HN_WF_RF,TRUE,1,4,0.6088419835391019
BRISONr_118,2015__GGE__LN_NF_RF,TRUE,1,4,0.122530315674547
BRISONr_118,2015__HAN__HN_NF_RF,TRUE,1,4,0.28987314865683605
BRISONr_118,2015__HAN__HN_WF_RF,TRUE,1,4,0.013422421152174395
BRISONr_118,2015__HAN__LN_NF_RF,TRUE,1,4,0.18088697803603507
BRISONr_118,2015__KAL__HN_NF_RF,TRUE,0.9232988434688713,3,0.0019141749655748777
BRISONr_118,2015__KAL__HN_WF_RF,TRUE,0.9232988434688713,3,0.5804116355936253
BRISONr_118,2015__KAL__LN_NF_RF,TRUE,0.9232988434688713,3,0.9721825605044754
BRISONr_118,2015__KIE__HN_NF_RF,TRUE,1,4,0.14312337014661183
BRISONr_118,2015__KIE__HN_WF_RF,TRUE,1,4,-0.07243777292941021
BRISONr_118,2015__KIE__LN_NF_RF,TRUE,1,4,-0.3491522511507474
BRISONr_118,2015__QLB__HN_NF_RF,TRUE,1,4,0.4235918952020357
BRISONr_118,2015__QLB__HN_WF_RF,TRUE,1,4,1.0787968036719522
BRISONr_118,2015__QLB__LN_NF_RF,TRUE,1,4,0.6953979882827155
BRISONr_118,2016__GGE__HN_NF_RF,TRUE,1,4,0.4198600727401941
BRISONr_118,2016__GGE__HN_WF_RF,TRUE,1,4,0.30248165977615427
BRISONr_118,2016__GGE__LN_NF_RF,TRUE,1,4,0.24025572283443322
BRISONr_118,2016__HAN__HN_NF_RF,TRUE,1,4,-0.13580186382731804
BRISONr_118,2016__HAN__HN_WF_RF,TRUE,1,4,0.027904697733250883
BRISONr_118,2016__HAN__LN_NF_RF,TRUE,1,4,0.5077039940003838
BRISONr_118,2016__KAL__HN_NF_RF,TRUE,1,4,-0.09590866357134474
BRISONr_118,2016__KAL__HN_WF_RF,TRUE,1,4,-0.18033772194992065
BRISONr_118,2016__KAL__LN_NF_RF,TRUE,1,4,0.24014467165318185
BRISONr_118,2016__KIE__HN_NF_RF,TRUE,1,4,0.3986171934397698
BRISONr_118,2016__KIE__HN_WF_RF,TRUE,1,4,0.4703190894024856
BRISONr_118,2016__KIE__LN_NF_RF,TRUE,1,4,-0.025126306679780372
BRISONr_118,2016__QLB__HN_NF_RF,TRUE,1,4,0.2976007138586764
BRISONr_118,2016__QLB__HN_WF_RF,TRUE,1,4,0.9248331480652856
BRISONr_118,2016__QLB__LN_NF_RF,TRUE,1,4,0.37219968633405776
BRISONr_118,2017__GGE__HN_NF_RF,TRUE,1,4,0.5102135315331666
BRISONr_118,2017__GGE__HN_WF_RF,TRUE,1,4,0.43714688914884076
BRISONr_118,2017__GGE__LN_NF_RF,TRUE,1,4,0.6565127287923053
BRISONr_118,2017__HAN__HN_NF_RF,TRUE,1,4,-0.1027246085682066
BRISONr_118,2017__HAN__HN_WF_RF,TRUE,1,4,-0.06707605861167001
BRISONr_118,2017__HAN__LN_NF_RF,TRUE,1,4,-0.07555806656716435
BRISONr_118,2017__KAL__HN_NF_RF,TRUE,1,4,-0.11748405494093137
BRISONr_118,2017__KAL__HN_WF_RF,TRUE,1,4,0.05502975511692187
BRISONr_118,2017__KAL__LN_NF_RF,TRUE,1,4,-0.19433332124041072
BRISONr_118,2017__KIE__HN_NF_RF,TRUE,1,4,-0.008124796766897861
BRISONr_118,2017__KIE__HN_WF_RF,TRUE,1,4,0.22191628874058175
BRISONr_118,2017__KIE__LN_NF_RF,TRUE,1,4,-0.8596592041352047
BRISONr_118,2017__QLB__HN_NF_RF,TRUE,1,4,0.3970892506054523
BRISONr_118,2017__QLB__HN_WF_RF,TRUE,1,4,0.23903410077762888
BRISONr_118,2017__QLB__LN_NF_RF,TRUE,1,4,0.3966815665098353
BRISONr_119,2015__GGE__HN_NF_RF,TRUE,1,4,0.6646905062044711
BRISONr_119,2015__GGE__HN_WF_RF,TRUE,1,4,0.14838481527985606
BRISONr_119,2015__GGE__LN_NF_RF,TRUE,1,4,0.19430141534061923
BRISONr_119,2015__HAN__HN_NF_RF,TRUE,1,4,0.3622097779223009
BRISONr_119,2015__HAN__HN_WF_RF,TRUE,1,4,-0.185861841205611
BRISONr_119,2015__HAN__LN_NF_RF,TRUE,1,4,-0.10971866345732001
BRISONr_119,2015__KAL__HN_NF_RF,TRUE,0.9232988434688713,3,-0.26703659164401694
BRISONr_119,2015__KAL__HN_WF_RF,TRUE,0.9232988434688713,3,0.028202991954044777
BRISONr_119,2015__KAL__LN_NF_RF,TRUE,0.9232988434688713,3,-0.09663582148070803
BRISONr_119,2015__KIE__HN_NF_RF,TRUE,1,4,-0.40881053671743445
BRISONr_119,2015__KIE__HN_WF_RF,TRUE,1,4,-0.23956378799648936
BRISONr_119,2015__KIE__LN_NF_RF,TRUE,1,4,-0.6062138389145214
BRISONr_119,2015__QLB__HN_NF_RF,TRUE,1,4,0.5024639090041634
BRISONr_119,2015__QLB__HN_WF_RF,TRUE,1,4,0.7871991901997393
BRISONr_119,2015__QLB__LN_NF_RF,TRUE,1,4,0.3905922822021479
BRISONr_119,2016__GGE__HN_NF_RF,TRUE,1,4,0.5429010318644244
BRISONr_119,2016__GGE__HN_WF_RF,TRUE,1,4,0.1739820192533989
BRISONr_119,2016__GGE__LN_NF_RF,TRUE,1,4,-0.10067564664564857
BRISONr_119,2016__HAN__HN_NF_RF,TRUE,1,4,0.16784817706233376
BRISONr_119,2016__HAN__HN_WF_RF,TRUE,1,4,-0.42206013783602986
BRISONr_119,2016__HAN__LN_NF_RF,TRUE,1,4,-0.5270577618655321
BRISONr_119,2016__KAL__HN_NF_RF,TRUE,1,4,0.3127055146827447
BRISONr_119,2016__KAL__HN_WF_RF,TRUE,1,4,-0.05310532063012034
BRISONr_119,2016__KAL__LN_NF_RF,TRUE,1,4,0.3073337232461163
BRISONr_119,2016__KIE__HN_NF_RF,TRUE,1,4,0.08141390987793759
BRISONr_119,2016__KIE__HN_WF_RF,TRUE,1,4,-0.23764568979971853
BRISONr_119,2016__KIE__LN_NF_RF,TRUE,1,4,-0.10953886279752284
BRISONr_119,2016__QLB__HN_NF_RF,TRUE,1,4,0.3785523757443362
BRISONr_119,2016__QLB__HN_WF_RF,TRUE,1,4,0.08142701671660377
BRISONr_119,2016__QLB__LN_NF_RF,TRUE,1,4,0.41543205735533456
BRISONr_119,2017__GGE__HN_NF_RF,TRUE,1,4,0.5308344930486342
BRISONr_119,2017__GGE__HN_WF_RF,TRUE,1,4,0.3788962322889078
BRISONr_119,2017__GGE__LN_NF_RF,TRUE,1,4,0.0038703149179843827
BRISONr_119,2017__HAN__HN_NF_RF,TRUE,1,4,0.17342513683324481
BRISONr_119,2017__HAN__HN_WF_RF,TRUE,1,4,-0.2520327010045327
BRISONr_119,2017__HAN__LN_NF_RF,TRUE,1,4,0.09937991482657141
BRISONr_119,2017__KAL__HN_NF_RF,TRUE,1,4,0.300836939102504
BRISONr_119,2017__KAL__HN_WF_RF,TRUE,1,4,-0.2987383294329659
BRISONr_119,2017__KAL__LN_NF_RF,TRUE,1,4,-0.7790683714998458
BRISONr_119,2017__KIE__HN_NF_RF,TRUE,1,4,0.050027449826468784
BRISONr_119,2017__KIE__HN_WF_RF,TRUE,1,4,0.05167168103024646
BRISONr_119,2017__KIE__LN_NF_RF,TRUE,1,4,0.4603963415398592
BRISONr_119,2017__QLB__HN_NF_RF,TRUE,1,4,0.1484328387163168
BRISONr_119,2017__QLB__HN_WF_RF,TRUE,1,4,0.0695668180834928
BRISONr_119,2017__QLB__LN_NF_RF,TRUE,1,4,0.3009925109833951
BRISONr_12,2015__GGE__HN_NF_RF,TRUE,1,4,0.1819950795346485
BRISONr_12,2015__GGE__HN_WF_RF,TRUE,1,4,0.7532557486628205
BRISONr_12,2015__GGE__LN_NF_RF,TRUE,1,4,0.37027034921516766
BRISONr_12,2015__HAN__HN_NF_RF,TRUE,1,4,0.07712140093654946
BRISONr_12,2015__HAN__HN_WF_RF,TRUE,1,4,1.1220035823347287
BRISONr_12,2015__HAN__LN_NF_RF,TRUE,1,4,0.13379534262355605
BRISONr_12,2015__KAL__HN_NF_RF,TRUE,0.9232988434688713,3,-0.006236273248741527
BRISONr_12,2015__KAL__HN_WF_RF,TRUE,0.9232988434688713,3,1.1035684745810312
BRISONr_12,2015__KAL__LN_NF_RF,TRUE,0.9232988434688713,3,0.5996989361339972
BRISONr_12,2015__KIE__HN_NF_RF,TRUE,1,4,0.8550848045528933
BRISONr_12,2015__KIE__HN_WF_RF,TRUE,1,4,0.37064793743440244
BRISONr_12,2015__KIE__LN_NF_RF,TRUE,1,4,0.30075282027990174
BRISONr_12,2015__QLB__HN_NF_RF,TRUE,1,4,0.11428189210419723
BRISONr_12,2015__QLB__HN_WF_RF,TRUE,1,4,0.9893123617106786
BRISONr_12,2015__QLB__LN_NF_RF,TRUE,1,4,0.5545517426116399
BRISONr_12,2016__GGE__HN_NF_RF,TRUE,1,4,-0.13236410347147926
BRISONr_12,2016__GGE__HN_WF_RF,TRUE,1,4,0.1926618882910069
BRISONr_12,2016__GGE__LN_NF_RF,TRUE,1,4,-0.043767875128889897
BRISONr_12,2016__HAN__HN_NF_RF,TRUE,1,4,0.0948699817910844
BRISONr_12,2016__HAN__HN_WF_RF,TRUE,1,4,0.6030084869322769
BRISONr_12,2016__HAN__LN_NF_RF,TRUE,1,4,0.11360027134642775
BRISONr_12,2016__KAL__HN_NF_RF,TRUE,1,4,0.0029817582642674943
BRISONr_12,2016__KAL__HN_WF_RF,TRUE,1,4,0.6951131082290203
BRISONr_12,2016__KAL__LN_NF_RF,TRUE,1,4,-0.00756393230192387
BRISONr_12,2016__KIE__HN_NF_RF,TRUE,1,4,0.517992622689486
BRISONr_12,2016__KIE__HN_WF_RF,TRUE,1,4,0.6068559014397978
BRISONr_12,2016__KIE__LN_NF_RF,TRUE,1,4,0.21499416163087998
BRISONr_12,2016__QLB__HN_NF_RF,TRUE,1,4,0.3132999218165409
BRISONr_12,2016__QLB__HN_WF_RF,TRUE,1,4,0.6909645734273945
BRISONr_12,2016__QLB__LN_NF_RF,TRUE,1,4,0.13671462540565404
BRISONr_12,2017__GGE__HN_NF_RF,TRUE,1,4,-0.4410490335224113
BRISONr_12,2017__GGE__HN_WF_RF,TRUE,1,4,0.44822701915209917
BRISONr_12,2017__GGE__LN_NF_RF,TRUE,1,4,0.13890940051737166
BRISONr_12,2017__HAN__HN_NF_RF,TRUE,1,4,-0.21033025626578034
BRISONr_12,2017__HAN__HN_WF_RF,TRUE,1,4,0.6221972017420452
BRISONr_12,2017__HAN__LN_NF_RF,TRUE,1,4,0.161394739622979
BRISONr_12,2017__KAL__HN_NF_RF,TRUE,1,4,-0.029290921175758426
BRISONr_12,2017__KAL__HN_WF_RF,TRUE,1,4,0.23038521234860793
BRISONr_12,2017__KAL__LN_NF_RF,TRUE,1,4,-0.014953646988691227
BRISONr_12,2017__KIE__HN_NF_RF,TRUE,1,4,0.19523189181168646
BRISONr_12,2017__KIE__HN_WF_RF,TRUE,1,4,0.4631289054266193
BRISONr_12,2017__KIE__LN_NF_RF,TRUE,1,4,0.7174187548862573
BRISONr_12,2017__QLB__HN_NF_RF,TRUE,1,4,0.5772723519784303
BRISONr_12,2017__QLB__HN_WF_RF,TRUE,1,4,1.3674772251090632
BRISONr_12,2017__QLB__LN_NF_RF,TRUE,1,4,0.8936768608286639
BRISONr_120,2015__GGE__HN_NF_RF,TRUE,1,4,-0.07298702859666062
BRISONr_120,2015__GGE__HN_WF_RF,TRUE,1,4,-0.15421692983216495
BRISONr_120,2015__GGE__LN_NF_RF,TRUE,1,4,-0.009835880394727332
BRISONr_120,2015__HAN__HN_NF_RF,TRUE,1,4,-0.5085866722070386
BRISONr_120,2015__HAN__HN_WF_RF,TRUE,1,4,-0.0605579833825898
BRISONr_120,2015__HAN__LN_NF_RF,TRUE,1,4,-0.35351996966145804
BRISONr_120,2015__KAL__HN_NF_RF,TRUE,0.9232988434688713,3,-0.25238719489396355
BRISONr_120,2015__KAL__HN_WF_RF,TRUE,0.9232988434688713,3,-0.8498626726008833
BRISONr_120,2015__KAL__LN_NF_RF,TRUE,0.9232988434688713,3,-1.0469243448728192
BRISONr_120,2015__KIE__HN_NF_RF,TRUE,1,4,-0.6835778855019491
BRISONr_120,2015__KIE__HN_WF_RF,TRUE,1,4,-0.6739142866394808
BRISONr_120,2015__KIE__LN_NF_RF,TRUE,1,4,-0.6080009964563281
BRISONr_120,2015__QLB__HN_NF_RF,TRUE,1,4,-0.7532454712239829
BRISONr_120,2015__QLB__HN_WF_RF,TRUE,1,4,-0.36320246499780834
BRISONr_120,2015__QLB__LN_NF_RF,TRUE,1,4,-0.3572142140614815
BRISONr_120,2016__GGE__HN_NF_RF,TRUE,1,4,-0.280619462288476
BRISONr_120,2016__GGE__HN_WF_RF,TRUE,1,4,-0.4001713109585287
BRISONr_120,2016__GGE__LN_NF_RF,TRUE,1,4,-0.2872366146641266
BRISONr_120,2016__HAN__HN_NF_RF,TRUE,1,4,-0.4880328895445396
BRISONr_120,2016__HAN__HN_WF_RF,TRUE,1,4,-0.39005973448194897
BRISONr_120,2016__HAN__LN_NF_RF,TRUE,1,4,-0.17540792265198865
BRISONr_120,2016__KAL__HN_NF_RF,TRUE,1,4,-0.49107163571486845
BRISONr_120,2016__KAL__HN_WF_RF,TRUE,1,4,-0.5316309956254961
BRISONr_120,2016__KAL__LN_NF_RF,TRUE,1,4,-0.7748155194480449
BRISONr_120,2016__KIE__HN_NF_RF,TRUE,1,4,-0.3546334328488944
BRISONr_120,2016__KIE__HN_WF_RF,TRUE,1,4,-0.020351955768581995
BRISONr_120,2016__KIE__LN_NF_RF,TRUE,1,4,0.27238942100458086
BRISONr_120,2016__QLB__HN_NF_RF,TRUE,1,4,-0.6392749258927791
BRISONr_120,2016__QLB__HN_WF_RF,TRUE,1,4,-0.14430619125088592
BRISONr_120,2016__QLB__LN_NF_RF,TRUE,1,4,-0.5997663449666277
BRISONr_120,2017__GGE__HN_NF_RF,TRUE,1,4,-0.060312426426809854
BRISONr_120,2017__GGE__HN_WF_RF,TRUE,1,4,0.004578482788457988
BRISONr_120,2017__GGE__LN_NF_RF,TRUE,1,4,-0.04114430526897509
BRISONr_120,2017__HAN__HN_NF_RF,TRUE,1,4,-0.20957486958175278
BRISONr_120,2017__HAN__HN_WF_RF,TRUE,1,4,-0.13834936145755303
BRISONr_120,2017__HAN__LN_NF_RF,TRUE,1,4,0.03355745830797761
BRISONr_120,2017__KAL__HN_NF_RF,TRUE,1,4,-0.346099453818262
BRISONr_120,2017__KAL__HN_WF_RF,TRUE,1,4,-0.311002276725747
BRISONr_120,2017__KAL__LN_NF_RF,TRUE,1,4,0.3301669662917226
BRISONr_120,2017__KIE__HN_NF_RF,TRUE,1,4,-0.25660589273643014
BRISONr_120,2017__KIE__HN_WF_RF,TRUE,1,4,-0.7185050675348764
BRISONr_120,2017__KIE__LN_NF_RF,TRUE,1,4,-0.14182964861601238
BRISONr_120,2017__QLB__HN_NF_RF,TRUE,1,4,-0.2705465357199649
BRISONr_120,2017__QLB__HN_WF_RF,TRUE,1,4,0.1740267314946909
BRISONr_120,2017__QLB__LN_NF_RF,TRUE,1,4,0.03337690705247445
BRISONr_121,2015__GGE__HN_NF_RF,TRUE,1,4,0.2687519219000352
BRISONr_121,2015__GGE__HN_WF_RF,TRUE,1,4,-0.10494091067568254
BRISONr_121,2015__GGE__LN_NF_RF,TRUE,1,4,-0.5221210388075324
